,text,id,polarities
1403,"no me quejo del precio, sino de la cocina.",es_bal-donsera-zaragoza_comment-1051:2,['negative']
1404,Lo mejor el aperitivo. ,es_bal-donsera-zaragoza_comment-1051:3,['positive']
1405,"estuvimos el dia 14 de enero, pedimos a la carta, con agua, vino de gama media.",es_bal-donsera-zaragoza_comment-1054:0,[]
1406,"el local gusta de entrada pero no llega a ser acogedor, pero eso no es lo que mas me importa, me fijo mas en el servicio de sala y cocina.el servicio de sala, correcto, (solo eso, falta una persona, por el precio que se paga).",es_bal-donsera-zaragoza_comment-1054:1,"['neutral', 'neutral']"
1407,"el pan: escaso en sus variedades, y muy sencillo, sin ningun tipo de sabores, harinas o frutos.comenzamos: el agua, no pedimos ninguna rara, pues nadie nos dio la opcion, nos sacaron el agua embotellada en plastico (imcomprensible).",es_bal-donsera-zaragoza_comment-1054:2,"['negative', 'negative']"
1408,"comenzamos con un foie frio en crujientes de manzana, escaso , resultaria demasiado, (de verguenza) llevaria 30 grs de foie, lo demas correcto; huevo poche con bogavante y trigueros, correcto, cantidad suficiente, pero como toda la comida, plana,insulsa, sin sabores.presa iberica, racion justita, pero sabrosa, como he comentado antes todo soso (somos personas que nunca nos añadimos sal a las comidas en todos estos restaurante) merluza, una racion impresionante, tanto en tamaño como en punto de coccion, sosa tambien, pero recomendable.",es_bal-donsera-zaragoza_comment-1054:3,"['negative', 'neutral', 'positive', 'neutral']"
1409,"los postres, no aportan nada nuevo, simples, buenos pero nada mas.a los cafes, nada de pettite fours, (lamentable por 175 € de dos personas, sin cobrarnos los cafes). ",es_bal-donsera-zaragoza_comment-1054:4,"['neutral', 'negative', 'negative']"
1410,Llamados por la fama y por la estrella Michelin fuimos a comer a la Bal d’Onsera.,es_bal-donsera-zaragoza_comment-1413:0,[]
1411,Íbamos ya con la idea de pedir el menú degustación y así lo hicimos.,es_bal-donsera-zaragoza_comment-1413:1,[]
1412,"La primera sorpresa fue que no nos preguntaran si deseábamos tomar un aperitivo, pero lo que más nos sorprendió que al pedir agua con gas nos dijeran que no se les había acabado.",es_bal-donsera-zaragoza_comment-1413:2,"['negative', 'negative']"
1413,Me pareció imperdonable para un restaurante con aspiraciones.,es_bal-donsera-zaragoza_comment-1413:3,['negative']
1414,Todo consistía en haber salido un momento a cualquier supermercado a comprar.,es_bal-donsera-zaragoza_comment-1413:4,[]
1415,"Muy mala organización.Para este momento ya estábamos logrando acomodarnos en las sillas, muy modernas pero difíciles.",es_bal-donsera-zaragoza_comment-1413:5,"['negative', 'neutral']"
1416,"El menú constó de ocho platos: un aperitivo, 3 entrantes, 2 segundos y dos postres.",es_bal-donsera-zaragoza_comment-1413:6,[]
1417,"Lo más destacable para mí fueron las excelentes verduras que acompañaron todos los platos, con unos puntos de cocción breves y ajustados, muy en la línea de Martín Berasategui.",es_bal-donsera-zaragoza_comment-1413:7,['positive']
1418,Extraordinario el trabajo en este aspecto.,es_bal-donsera-zaragoza_comment-1413:8,['positive']
1419,"El tomate en texturas estaba muy sabroso, aunque la espuma resultaba un tanto dura.",es_bal-donsera-zaragoza_comment-1413:9,"['positive', 'negative']"
1420,"Los espárragos, las judías verdes, la crema de coliflor, el broccoli,  todos muy bien tratados.",es_bal-donsera-zaragoza_comment-1413:10,"['positive', 'positive', 'positive', 'positive']"
1421,"Las combinaciones muy equilibradas,  tal vez la que menos decía era el tomate con el atún marinado, pero el bogavante y sobre todo el huevo poché, mucho mejor.",es_bal-donsera-zaragoza_comment-1413:11,"['positive', 'neutral', 'positive', 'positive']"
1422,"Eso sí, un poco repetitivas las huevas, en los tres primeros platos.",es_bal-donsera-zaragoza_comment-1413:12,['negative']
1423,"La merluza bien de punto, aunque un poco sosa, dio paso a lo que para mí fue la sorpresa del día, un trocito de chuletón exquisito de sabor y en su justo punto de cocción que me dejó con ganas de más.Los postres aprobado justito, el primero alrededor del vino tinto, con un sorbete para mí demasiado dominado por la canela y con una espuma de vino de nuevo demasiado consistente.",es_bal-donsera-zaragoza_comment-1413:13,"['neutral', 'positive', 'negative', 'negative', 'negative']"
1424,A continuación una variedad de texturas de melocotón con moscatel.,es_bal-donsera-zaragoza_comment-1413:14,[]
1425,Muy logrados los orejones y el sorbete.Otro punto negativo en el servicio fue que intente tomar un vino dulce y la respuesta fue decepcionante.,es_bal-donsera-zaragoza_comment-1413:15,"['positive', 'positive', 'negative']"
1426,En la primera ocasión me dijeron que tenían “un moscatel y otros dos que se me ha olvidado el nombre”.,es_bal-donsera-zaragoza_comment-1413:16,[]
1427,"Al final pude tomar una copa de Pedro Ximénez.Con el café, que estaba muy bueno,  no hubo ningún acompañamiento, pobre, muy pobre para este nivel de restaurante.",es_bal-donsera-zaragoza_comment-1413:17,"['positive', 'negative']"
1428,"El vino con que acompañamos la comida fue un Atteca de Calatayud, recomendación de la casa, excelente.",es_bal-donsera-zaragoza_comment-1413:18,['positive']
1429,"Como curiosidad,  ¡la botella etiquetada sólo en inglés y en francés!En resumen: muy buen nivel técnico, dominio de los puntos de cocción y gran profesionalidad en la cocina, combinaciones estéticamente modernas pero bastante conservadoras en lo que a sabores respecta - salvo en el trato a las verduras.",es_bal-donsera-zaragoza_comment-1413:19,"['positive', 'positive', 'positive', 'neutral', 'positive']"
1430,"De resaltar que todos los precios incluyen el IVA, un detalle que debería ser obligatorio.",es_bal-donsera-zaragoza_comment-1413:20,['positive']
1431,"En cuanto a defectos: Las cantidades, demasiado escasas.",es_bal-donsera-zaragoza_comment-1413:21,['negative']
1432,"En los postres la ausencia del chocolate me parece personalmente imperdonable, pero eso ya es una cuestión personal.",es_bal-donsera-zaragoza_comment-1413:22,['negative']
1433,"Lo peor, para mí, el servicio.",es_bal-donsera-zaragoza_comment-1413:23,['negative']
1434,"Muy justito, con algún fallo grave como el del agua o el del vino dulce, no estuvo a la altura de una estrella.",es_bal-donsera-zaragoza_comment-1413:24,"['negative', 'negative', 'negative']"
1435,"En general me esperaba más, aún está muy lejos de Las Torres o de Lillas Pastia y en mi opinión por debajo de otros restaurantes de Zaragoza sin estrella. ",es_bal-donsera-zaragoza_comment-1413:25,[]
1436,"Gracias Pedro por esta síntesis de tu visita al restaurante Bal d’ Onsera, estoy contigo en que un restaurante de alto nivel es algo más que una buena cocina, debe de estas acompañado de otros muchos servicios como el de tener productos como vinos dulces o agua con gas como bien comentas. ",es_bal-donsera-zaragoza_comment-1414:0,[]
1437,"Yo comí este martes, y de maravilla; como siempre.",es_bal-donsera-zaragoza_comment-1753:0,['positive']
1438,"Fiel a mi tradición en este restaurante, no pedí y dejé que me dieran de comer y de beber.",es_bal-donsera-zaragoza_comment-1753:1,[]
1439,Enhorabuena a Bal D’Onsera por conservar su estrella Michelin en el 2010 y lamento que se la hayan quitado al Lillas Pastia.,es_bal-donsera-zaragoza_comment-1753:2,[]
1440,Ahora merece la pena volver a echar un vistazo a los comentarios o críticas de los “expertos culinarios”.,es_bal-donsera-zaragoza_comment-1753:3,[]
1441,Ojala hubiera más restaurantes con estrella Michelin en Zaragoza; sería muy bueno para todos! ,es_bal-donsera-zaragoza_comment-1753:4,[]
1442,"Madre mía que despropósito de crónica, y van unas cuantas, mira que a mí no me entusiasmó la Bal D’Onsera, ni comprendí que le concedisen la estrella michelín, paro hay que tener una falta de criterio terrible, o entrar con los prejuicios a flor de piel para valorarlo con dos cachirulos, y más después de calificar los platos de sutiles, buenísimos, refrescantes, excelentes o atrevidos, la mayoría de ellos.",es_bal-donsera-zaragoza_comment-2189:0,[]
1443,"Por cierto, a modo anecdótico, ampoco dices tú por que fue dejado sin tocar uno de los platos, si fue porque era incomestible, o alguno tenía especial aversión al morro de ternera, que dicho sea de paso, si yo devuelvo un plato, lo último que quiero es encima tener que dando explicaciones, si las creo conveniente dar, ya las daré yo por propia iniciativa.",es_bal-donsera-zaragoza_comment-2189:1,[]
1444,"PD: Supongo que a este restaurante no le pesará en la calificación el no estar en el centro como el Novodabo (tanto como le pesó al Cachirulo o al Dgusta, dicho sea de paso).",es_bal-donsera-zaragoza_comment-2189:2,[]
1445,"PD2: A todos los restauranes les cuesta igual el vino, pero no todos los conservan igual, no todos disponen de los mismos medios (y costes) para su conservación, ni para su servicio, ni tienen un amplia oferta (e inmovilizado) para poder satisfacer a los clientes más exigentes en este apartado, ni todos tienen la misma inquietud a la hora de tener personal cualificado y entrenado, atentos a acudir a cursos y eventos para darle a este apartado la importancia que hay quien le da, que por cierto dista bastante de exigir cavas aragoneses en la carta, que en su mayoría es como pedir tintorro en la carta. ",es_bal-donsera-zaragoza_comment-2189:3,[]
1446,"Me alegra mucho que no le haya gustado la crónica, ni algunas otras.",es_bal-donsera-zaragoza_comment-2191:0,[]
1447,"Eso me indica que voy en la buena línea, en la de no venderme al fácil populismo de alabar los restaurantes modelo.",es_bal-donsera-zaragoza_comment-2191:1,[]
1448,"Precisamente en este artículo he intentado explicar el porqué es posible valorar muy bien los platos, por ejemplo, sin ser incongruente con una valoración final negativa de mi visita, parece que no lo he logrado, incluso he puesto una sencilla fórmula, lineal para no liar más.",es_bal-donsera-zaragoza_comment-2191:2,[]
1449,"Lo siento no lo puedo explicar más claro, no obstante no tengo ninguna duda de la inteligencia de los lectores, que es sin duda mucho superior a lo que algunos piensan.Hace algunas fechas comenté el valor del stock del vino, que hay que pagarlo, pero como en la vida tiene unos límites, no me repetiré.",es_bal-donsera-zaragoza_comment-2191:3,[]
1450,"Quiero pensar que usted no es Aragonés cuando compara el cava de Aragón con el tintorro (que no se muy bien con que acepción lo dice, pero parece despreciativa).",es_bal-donsera-zaragoza_comment-2191:4,[]
1451,"¿Acaso no tenemos derecho los Aragoneses a defender lo nuestro?, yo digo que sí, y todo alquel que lo desprecie, al menos de un servidor, no se llevará una sonrisa. ",es_bal-donsera-zaragoza_comment-2191:5,[]
1452,"Si sólo te paraste a valorar el coste del stock, mal empezamos.",es_bal-donsera-zaragoza_comment-2192:0,[]
1453,"Si crees que cosiderar que la calidad del cava aragonés es, enofílicamente hablando, ínfima, es una prueba de que no soy aragonés, mal continuas, y si consideras que la gastronomía “pichi” (por utilizar una descripción que tu mismo usas) de la que la Bal es un exponente, es populista, mal terminas.",es_bal-donsera-zaragoza_comment-2192:1,[]
1454,"La fórmula sin citar los coeficientes ni criterios a valorar me sirve mas bien de poco, que por cierto, espero, que hayas teneido la decencia de aplicarle al resultado gastronómico de los platos un coeficiente de peso.",es_bal-donsera-zaragoza_comment-2192:2,[]
1455,"Y por cierto, cuando algo se haga bien, seré el primero en defenderlo, pero Dios me libre de defender algo simplemente porque “es nuestro”, que creo que es un flaco favor a “lo nuestro”. ",es_bal-donsera-zaragoza_comment-2192:3,[]
1456,"Anonadado me hallo, ¿y cómo has llegado a tales conclusiones?, porque no utilizo las mayúsculas en un gentilicio?.",es_bal-donsera-zaragoza_comment-2197:0,[]
1457,"JUAS  Te repito, si no das los respectivos parámetros a calificar (los Px que dices tú), y el peso de cada uno (Cx), la fórmula no está explicada ni sirve de nada.",es_bal-donsera-zaragoza_comment-2197:1,[]
1458,"Venga va, échale valor, y hazlos públicos para saber como llegas a valorar con 2/5 cachirulos al restaurante, aun a pesar de valorar la cocina de forma tan buena.",es_bal-donsera-zaragoza_comment-2197:2,[]
1459,"Venga no es tan dificil, p.e.",es_bal-donsera-zaragoza_comment-2197:3,[]
1460,"C1: Cocina, P1: 0,4C2: Situacón, P2: 0,2C3: Servicio, P3: 0,2C4: RCP, P4: 0,1etc., etc.",es_bal-donsera-zaragoza_comment-2197:4,[]
1461,"o como quiera que lo hayas hecho, (ejem, ejem)  A no ser que no quieras enseñar tus vergüenzas, y fobias … ",es_bal-donsera-zaragoza_comment-2197:5,[]
1462,"Enhorabuena!!, ahora sí lo has entendido. ",es_bal-donsera-zaragoza_comment-2198:0,[]
1463,"Luis que te aproveche la cena, y Jose, sigue en tu línea que nos encanta.",es_bal-donsera-zaragoza_comment-2201:0,[]
1464,"Yo no iré a este restaurante, íré a lo seguro y me quedaré por La Matilde… ",es_bal-donsera-zaragoza_comment-2201:1,[]
1465,"Pues Pedro, hay que tener criterio propio, valorar las recomendaciones en su justa medida, como lo que son, impresiones personales, y no tener miedo a probar, e incluso que te defraude.",es_bal-donsera-zaragoza_comment-2202:0,[]
1466,"No será la primera vez que salgo gratamente sorprendido de una no-recomendación, y eso que en algunas ocasiones eran de toda confianza.",es_bal-donsera-zaragoza_comment-2202:1,[]
1467,"Pero allá cada uno con sus actos de fe, ciega o no. ",es_bal-donsera-zaragoza_comment-2202:2,[]
1468,"No es por nada, pero mira que hacéis daño los presuntos prescriptores, con vuestra presunta experiencia y vuestro presunto buen gusto.",es_bal-donsera-zaragoza_comment-2209:0,[]
1469,"Sólo por comparación de tus escritos, te gastas cuarentaitantos euros en un lambrusco, una pizza, un poco de pasta y dos bolas de helado de parque y le pones 4 cachirulos.",es_bal-donsera-zaragoza_comment-2209:1,[]
1470,Comes unos platos que no los vas a elaborar tú en tu vida y le pones dos.,es_bal-donsera-zaragoza_comment-2209:2,[]
1471,Por favor si tienes vergüenza torera deja de escribir tontadas y de hacer daño a negocios montados con toda la dignidad del mundo y vete a casa a elaborar unos macarrones de esos que parece que tanto te gustan. ,es_bal-donsera-zaragoza_comment-2209:3,[]
1472,"Amigo José Aranda, si algo negativo he de comentar de sus críticas, es que debería Ud.",es_bal-donsera-zaragoza_comment-2212:0,[]
1473,"de cuidar un poco más la ortografía, de vez en cuando le da algunas patadas a la misma, espero que por error “material” al escribir y no por desconocimiento del lenguaje.",es_bal-donsera-zaragoza_comment-2212:1,[]
1474,"En cuanto a la cuestión principal, las críticas en sí mismas, me parecen valientes, y además, en la mayor parte de las ocasiones, coinciden con mi opinión, de lo que deduzco que además de tener los mismos gustos y criterios es Ud.",es_bal-donsera-zaragoza_comment-2212:2,[]
1475,una persona cabal y honesta.,es_bal-donsera-zaragoza_comment-2212:3,[]
1476,"Siga así, diga lo que piensa, no se venda al “marketing” ni a las corrientes de opinión en boga, muchos se lo agradeceremos.",es_bal-donsera-zaragoza_comment-2212:4,[]
